"Date","Price","Open","High","Low","Change %"
"Nov 22, 2011","11.1921","11.1904","11.2428","11.1311","0.02%"
"Nov 21, 2011","11.1897","11.1657","11.2410","11.1315","-0.05%"
"Nov 18, 2011","11.1956","11.1863","11.2236","11.1331","0.10%"
"Nov 17, 2011","11.1845","11.1862","11.2401","11.1152","0.00%"
"Nov 16, 2011","11.1845","11.1599","11.2416","11.1280","-0.10%"
"Nov 15, 2011","11.1953","11.1746","11.2508","11.1347","-0.28%"
"Nov 14, 2011","11.2267","11.2325","11.2543","11.1437","0.00%"
"Nov 11, 2011","11.2264","11.2072","11.2748","11.1571","0.12%"
"Nov 10, 2011","11.2127","11.1949","11.2499","11.1410","0.13%"
"Nov 09, 2011","11.1977","11.2386","11.2810","11.1348","-0.37%"
"Nov 08, 2011","11.2394","11.1955","11.2805","11.1675","-0.03%"
"Nov 07, 2011","11.2427","11.2044","11.3075","11.1634","-0.06%"
"Nov 04, 2011","11.2492","11.2370","11.2737","11.1626","0.01%"
"Nov 03, 2011","11.2476","11.2287","11.2591","11.1547","0.04%"
"Nov 02, 2011","11.2436","11.1840","11.2712","11.1643","0.10%"
"Nov 01, 2011","11.2324","11.2436","11.2609","11.1545","-0.21%"
"Oct 31, 2011","11.2558","11.2769","11.3024","11.1804","-0.36%"
"Oct 28, 2011","11.2965","11.2928","11.3305","11.2220","-0.04%"
"Oct 27, 2011","11.3011","11.2522","11.3122","11.2059","0.31%"
"Oct 26, 2011","11.2658","11.2525","11.2963","11.1780","0.04%"
"Oct 25, 2011","11.2616","11.2538","11.2895","11.1884","-0.06%"
"Oct 24, 2011","11.2688","11.2344","11.2796","11.1888","0.11%"
"Oct 21, 2011","11.2567","11.2316","11.2796","11.1734","0.08%"
"Oct 20, 2011","11.2478","11.2191","11.2706","11.1565","0.10%"
"Oct 19, 2011","11.2367","11.1902","11.2732","11.1641","-0.02%"
"Oct 18, 2011","11.2385","11.2237","11.2749","11.1612","-0.00%"
"Oct 17, 2011","11.2390","11.2112","11.2694","11.1662","-0.02%"
"Oct 14, 2011","11.2411","11.2017","11.2748","11.1501","0.10%"
"Oct 13, 2011","11.2303","11.1968","11.2909","11.1332","-0.02%"
"Oct 12, 2011","11.2324","11.2174","11.2843","11.1412","0.07%"
"Oct 11, 2011","11.2250","11.1759","11.2340","11.1202","-0.00%"
"Oct 10, 2011","11.2253","11.1402","11.2430","11.1216","0.48%"
"Oct 07, 2011","11.1713","11.1777","11.2451","11.1080","-0.08%"
"Oct 06, 2011","11.1804","11.1673","11.2420","11.1084","-0.00%"
"Oct 05, 2011","11.1806","11.1717","11.1938","11.1052","-0.05%"
"Oct 04, 2011","11.1863","11.1406","11.1959","11.0930","0.25%"
"Oct 03, 2011","11.1585","11.1318","11.2065","11.0867","-0.12%"
"Sep 30, 2011","11.1718","11.1679","11.2457","11.1246","-0.41%"
"Sep 29, 2011","11.2175","11.1967","11.2730","11.1563","0.09%"
"Sep 28, 2011","11.2074","11.1994","11.2484","11.1580","-0.09%"
"Sep 27, 2011","11.2178","11.1908","11.2469","11.1499","0.08%"
"Sep 26, 2011","11.2086","11.1792","11.2235","11.1290","0.12%"
"Sep 23, 2011","11.1948","11.1888","11.2352","11.1397","-0.03%"
"Sep 22, 2011","11.1979","11.2044","11.2324","11.1364","-0.19%"
"Sep 21, 2011","11.2193","11.2144","11.2626","11.1617","-0.13%"
"Sep 20, 2011","11.2340","11.2221","11.2570","11.1675","0.03%"
"Sep 19, 2011","11.2307","11.2121","11.2552","11.1678","-0.14%"
"Sep 16, 2011","11.2461","11.2519","11.2782","11.1929","-0.22%"
"Sep 15, 2011","11.2705","11.2320","11.3061","11.1717","0.27%"
"Sep 14, 2011","11.2397","11.2117","11.2734","11.1571","-0.05%"
"Sep 13, 2011","11.2450","11.2023","11.2694","11.1624","0.11%"
"Sep 12, 2011","11.2325","11.1884","11.2704","11.1589","0.02%"
"Sep 09, 2011","11.2303","11.2329","11.2896","11.1705","-0.24%"
"Sep 08, 2011","11.2569","11.2732","11.3101","11.2075","-0.34%"
"Sep 07, 2011","11.2950","11.2312","11.3102","11.2230","0.17%"
"Sep 06, 2011","11.2758","11.2694","11.3698","11.2195","-0.14%"
"Sep 05, 2011","11.2919","11.2757","11.3243","11.2277","-0.11%"
"Sep 02, 2011","11.3039","11.2814","11.3297","11.2467","-0.10%"
"Sep 01, 2011","11.3150","11.3138","11.3535","11.2601","-0.11%"
"Aug 31, 2011","11.3276","11.2860","11.3543","11.2846","0.06%"
"Aug 30, 2011","11.3212","11.2960","11.3699","11.2749","-0.24%"
"Aug 29, 2011","11.3483","11.2997","11.3864","11.2896","0.02%"
"Aug 26, 2011","11.3459","11.2965","11.3758","11.2627","0.16%"
"Aug 25, 2011","11.3277","11.3170","11.3666","11.2664","-0.05%"
"Aug 24, 2011","11.3338","11.3179","11.3898","11.2697","-0.03%"
"Aug 23, 2011","11.3367","11.2934","11.3605","11.2626","0.08%"
"Aug 22, 2011","11.3281","11.2827","11.3669","11.2573","-0.02%"
"Aug 19, 2011","11.3306","11.2869","11.3526","11.2586","0.08%"
"Aug 18, 2011","11.3212","11.3034","11.3472","11.2454","-0.09%"
"Aug 17, 2011","11.3315","11.2813","11.3599","11.2661","-0.01%"
"Aug 16, 2011","11.3329","11.3075","11.3758","11.2724","-0.03%"
"Aug 15, 2011","11.3361","11.2619","11.3677","11.2598","0.23%"
"Aug 12, 2011","11.3102","11.2939","11.3424","11.2447","0.01%"
"Aug 11, 2011","11.3095","11.2831","11.3505","11.2231","0.08%"
"Aug 10, 2011","11.2999","11.3138","11.3480","11.2355","-0.25%"
"Aug 09, 2011","11.3280","11.2845","11.3442","11.2428","0.37%"
"Aug 08, 2011","11.2861","11.3731","11.4633","11.2343","-0.31%"
"Aug 05, 2011","11.3208","11.2631","11.3398","11.2334","0.26%"
"Aug 04, 2011","11.2909","11.2714","11.3379","11.2314","-0.24%"
"Aug 03, 2011","11.3179","11.2852","11.3519","11.2437","0.26%"
"Aug 02, 2011","11.2883","11.2969","11.3454","11.2396","-0.08%"
"Aug 01, 2011","11.2977","11.2984","11.3671","11.2455","-0.16%"
"Jul 29, 2011","11.3161","11.3033","11.3727","11.2494","-0.15%"
"Jul 28, 2011","11.3328","11.3002","11.3533","11.2582","0.11%"
"Jul 27, 2011","11.3208","11.3198","11.3551","11.2698","-0.22%"
"Jul 26, 2011","11.3453","11.3120","11.3597","11.2828","0.16%"
"Jul 25, 2011","11.3275","11.2935","11.3530","11.2626","0.03%"
"Jul 22, 2011","11.3238","11.3069","11.3547","11.2646","-0.08%"
"Jul 21, 2011","11.3332","11.2807","11.3466","11.2446","0.22%"
"Jul 20, 2011","11.3081","11.2700","11.3375","11.2327","0.06%"
"Jul 19, 2011","11.3008","11.2403","11.3487","11.2350","0.09%"
"Jul 18, 2011","11.2908","11.2441","11.2968","11.1947","-0.04%"
"Jul 15, 2011","11.2953","11.2461","11.3262","11.2351","-0.03%"
"Jul 14, 2011","11.2988","11.2766","11.3445","11.2389","-0.05%"
"Jul 13, 2011","11.3043","11.2547","11.3286","11.2288","0.28%"
"Jul 12, 2011","11.2728","11.2338","11.2892","11.2020","-0.07%"
"Jul 11, 2011","11.2810","11.2746","11.3131","11.2227","-0.34%"
"Jul 08, 2011","11.3195","11.2980","11.3546","11.2467","-0.08%"
"Jul 07, 2011","11.3285","11.2893","11.3437","11.2520","0.08%"
"Jul 06, 2011","11.3192","11.3030","11.3443","11.2626","-0.09%"
"Jul 05, 2011","11.3294","11.3234","11.3659","11.2786","-0.21%"
"Jul 04, 2011","11.3538","11.3361","11.3813","11.2903","0.07%"
"Jul 01, 2011","11.3459","11.3165","11.3654","11.2805","0.14%"
"Jun 30, 2011","11.3301","11.3086","11.3838","11.2705","-0.10%"
"Jun 29, 2011","11.3420","11.3116","11.3820","11.2248","0.14%"
"Jun 28, 2011","11.3266","11.2985","11.3545","11.2549","0.13%"
"Jun 27, 2011","11.3120","11.2846","11.3251","11.1956","0.04%"
"Jun 24, 2011","11.3080","11.2994","11.3580","11.2431","-0.03%"
"Jun 23, 2011","11.3119","11.2958","11.3268","11.2192","-0.10%"
"Jun 22, 2011","11.3232","11.3147","11.3589","11.2594","-0.07%"
"Jun 21, 2011","11.3306","11.3033","11.3467","11.2650","0.12%"
"Jun 20, 2011","11.3172","11.2974","11.3270","11.2473","-0.03%"
"Jun 17, 2011","11.3209","11.2885","11.3263","11.2416","0.13%"
"Jun 16, 2011","11.3059","11.2825","11.3199","11.2252","0.25%"
"Jun 15, 2011","11.2778","11.3205","11.3346","11.2388","-0.53%"
"Jun 14, 2011","11.3376","11.3040","11.3460","11.2759","0.17%"
"Jun 13, 2011","11.3182","11.2720","11.3660","11.2605","0.30%"
"Jun 10, 2011","11.2841","11.2954","11.3492","11.2454","-0.18%"
"Jun 09, 2011","11.3049","11.3273","11.4031","11.2640","-0.46%"
"Jun 08, 2011","11.3571","11.3426","11.3855","11.2741","0.03%"
"Jun 07, 2011","11.3541","11.3260","11.4013","11.2989","-0.02%"
"Jun 06, 2011","11.3563","11.3295","11.4014","11.2913","-0.09%"
"Jun 03, 2011","11.3665","11.3147","11.3960","11.2713","0.18%"
"Jun 02, 2011","11.3457","11.2987","11.3649","11.2581","0.27%"
"Jun 01, 2011","11.3156","11.3097","11.3430","11.2482","-0.09%"
"May 31, 2011","11.3257","11.2943","11.3656","11.2590","0.13%"
"May 30, 2011","11.3106","11.2681","11.3241","11.2459","-0.15%"
"May 27, 2011","11.3281","11.2597","11.3623","11.2418","0.42%"
"May 26, 2011","11.2805","11.2610","11.3319","11.2334","-0.03%"
"May 25, 2011","11.2837","11.2704","11.2914","11.2151","0.06%"
"May 24, 2011","11.2767","11.2628","11.3211","11.2257","-0.02%"
"May 23, 2011","11.2788","11.2519","11.2911","11.2182","-0.16%"
"May 20, 2011","11.2970","11.2908","11.3489","11.2444","-0.26%"
"May 19, 2011","11.3260","11.2914","11.3529","11.2369","0.12%"
"May 18, 2011","11.3129","11.2889","11.3496","11.2370","0.08%"
"May 17, 2011","11.3044","11.2775","11.3212","11.2414","0.10%"
"May 16, 2011","11.2932","11.2441","11.3462","11.2307","-0.04%"
"May 13, 2011","11.2976","11.2608","11.3689","11.2266","-0.19%"
"May 12, 2011","11.3191","11.2851","11.3295","11.2437","0.18%"
"May 11, 2011","11.2989","11.3038","11.3459","11.1999","-0.26%"
"May 10, 2011","11.3278","11.3061","11.3353","11.2522","0.03%"
"May 09, 2011","11.3241","11.2882","11.3369","11.2595","0.11%"
"May 06, 2011","11.3116","11.3272","11.3703","11.2643","-0.30%"
"May 05, 2011","11.3457","11.3692","11.4261","11.2920","-0.32%"
"May 04, 2011","11.3817","11.3582","11.4285","11.3280","0.09%"
"May 03, 2011","11.3712","11.3627","11.4421","11.3254","-0.08%"
"May 02, 2011","11.3808","11.3498","11.4025","11.3231","0.04%"
"Apr 29, 2011","11.3768","11.3364","11.3987","11.3283","0.05%"
"Apr 28, 2011","11.3706","11.3610","11.4152","11.3236","-0.04%"
"Apr 27, 2011","11.3757","11.3349","11.3853","11.3087","0.15%"
"Apr 26, 2011","11.3582","11.3090","11.3678","11.2896","0.07%"
"Apr 25, 2011","11.3501","11.3076","11.3758","11.2879","0.15%"
"Apr 22, 2011","11.3332","11.3250","11.3871","11.2946","-0.12%"
"Apr 21, 2011","11.3465","11.3271","11.3683","11.2953","0.03%"
"Apr 20, 2011","11.3427","11.3019","11.3904","11.2691","0.31%"
"Apr 19, 2011","11.3080","11.2860","11.3438","11.2518","0.08%"
"Apr 18, 2011","11.2990","11.3032","11.3590","11.2430","-0.21%"
"Apr 15, 2011","11.3224","11.2931","11.3712","11.2767","-0.13%"
"Apr 14, 2011","11.3377","11.3122","11.3590","11.2705","0.05%"
"Apr 13, 2011","11.3319","11.3075","11.3525","11.2562","-0.04%"
"Apr 12, 2011","11.3364","11.3149","11.3506","11.2732","0.03%"
"Apr 11, 2011","11.3327","11.3169","11.3657","11.2789","-0.14%"
"Apr 08, 2011","11.3482","11.2961","11.3723","11.2640","0.31%"
"Apr 07, 2011","11.3133","11.3008","11.3361","11.2559","-0.03%"
"Apr 06, 2011","11.3169","11.2876","11.3388","11.2526","0.13%"
"Apr 05, 2011","11.3022","11.2851","11.3130","11.2450","0.00%"
"Apr 04, 2011","11.3020","11.2672","11.3117","11.2462","0.01%"
"Apr 01, 2011","11.3011","11.2784","11.3272","11.2335","0.06%"
"Mar 31, 2011","11.2945","11.2731","11.3175","11.2293","0.05%"
"Mar 30, 2011","11.2891","11.2723","11.2950","11.2301","0.02%"
"Mar 29, 2011","11.2870","11.2679","11.2957","11.2138","0.10%"
"Mar 28, 2011","11.2753","11.2322","11.3148","11.2178","0.04%"
"Mar 25, 2011","11.2706","11.2818","11.3333","11.2313","-0.13%"
"Mar 24, 2011","11.2858","11.2778","11.3391","11.2312","0.11%"
"Mar 23, 2011","11.2734","11.2868","11.3348","11.2345","-0.33%"
"Mar 22, 2011","11.3109","11.2572","11.3338","11.2394","0.15%"
"Mar 21, 2011","11.2945","11.2522","11.3313","11.2278","0.08%"
"Mar 18, 2011","11.2850","11.2409","11.3102","11.2019","0.18%"
"Mar 17, 2011","11.2652","11.2402","11.3216","11.2154","0.09%"
"Mar 16, 2011","11.2556","11.2412","11.2807","11.2057","-0.15%"
"Mar 15, 2011","11.2721","11.2473","11.3195","11.1940","-0.02%"
"Mar 14, 2011","11.2749","11.2439","11.3115","11.2098","0.06%"
"Mar 11, 2011","11.2677","11.2186","11.2765","11.1874","0.13%"
"Mar 10, 2011","11.2535","11.2336","11.2798","11.1921","-0.01%"
"Mar 09, 2011","11.2547","11.2360","11.2885","11.1981","-0.00%"
"Mar 08, 2011","11.2552","11.2443","11.3003","11.1845","-0.09%"
"Mar 07, 2011","11.2649","11.2586","11.3068","11.2184","0.05%"
"Mar 04, 2011","11.2596","11.2422","11.3247","11.2078","-0.04%"
"Mar 03, 2011","11.2645","11.2378","11.3105","11.1886","0.13%"
"Mar 02, 2011","11.2497","11.2142","11.2817","11.1878","0.11%"
"Mar 01, 2011","11.2370","11.2217","11.2880","11.1911","0.03%"
"Feb 28, 2011","11.2339","11.1996","11.2902","11.1832","0.02%"
"Feb 25, 2011","11.2321","11.2181","11.2795","11.1857","-0.08%"
"Feb 24, 2011","11.2410","11.2211","11.2889","11.1816","0.07%"
"Feb 23, 2011","11.2326","11.2176","11.2740","11.1735","0.12%"
"Feb 22, 2011","11.2196","11.1807","11.2631","11.1556","-0.02%"
"Feb 21, 2011","11.2217","11.1851","11.2593","11.1671","-0.12%"
"Feb 18, 2011","11.2355","11.1837","11.2545","11.1591","0.07%"
"Feb 17, 2011","11.2271","11.1860","11.2370","11.1578","0.19%"
"Feb 16, 2011","11.2062","11.1741","11.2466","11.1467","0.09%"
"Feb 15, 2011","11.1960","11.1740","11.2395","11.1413","-0.01%"
"Feb 14, 2011","11.1966","11.1573","11.2268","11.1315","-0.06%"
"Feb 11, 2011","11.2037","11.1899","11.2357","11.1528","-0.07%"
"Feb 10, 2011","11.2117","11.2084","11.2553","11.1628","-0.17%"
"Feb 09, 2011","11.2304","11.1939","11.2635","11.1639","0.13%"
"Feb 08, 2011","11.2158","11.1864","11.2546","11.1634","0.06%"
"Feb 07, 2011","11.2094","11.1885","11.2633","11.1540","0.00%"
"Feb 04, 2011","11.2092","11.1977","11.2721","11.1574","-0.07%"
"Feb 03, 2011","11.2167","11.2194","11.2668","11.1688","-0.22%"
"Feb 02, 2011","11.2410","11.2232","11.2791","11.1916","-0.05%"
"Feb 01, 2011","11.2462","11.2029","11.2794","11.1793","0.18%"
"Jan 31, 2011","11.2263","11.2099","11.2613","11.1708","0.07%"
"Jan 28, 2011","11.2182","11.2120","11.2788","11.1540","-0.24%"
"Jan 27, 2011","11.2455","11.1859","11.2899","11.1693","0.18%"
"Jan 26, 2011","11.2256","11.2079","11.2677","11.1598","0.04%"
"Jan 25, 2011","11.2206","11.2011","11.2552","11.1626","0.10%"
"Jan 24, 2011","11.2096","11.2170","11.2395","11.1588","-0.13%"
"Jan 21, 2011","11.2240","11.1782","11.2382","11.1454","0.28%"
"Jan 20, 2011","11.1928","11.1717","11.2253","11.1383","0.07%"
"Jan 19, 2011","11.1852","11.1449","11.2523","11.1436","0.04%"
"Jan 18, 2011","11.1807","11.1448","11.2133","11.1162","0.14%"
"Jan 17, 2011","11.1648","11.1631","11.2000","11.1160","-0.08%"
"Jan 14, 2011","11.1732","11.1421","11.2028","11.1235","0.04%"
"Jan 13, 2011","11.1691","11.1269","11.1773","11.0853","0.31%"
"Jan 12, 2011","11.1341","11.0844","11.1533","11.0655","0.22%"
"Jan 11, 2011","11.1099","11.0969","11.1366","11.0611","0.04%"
"Jan 10, 2011","11.1056","11.0584","11.1284","11.0507","0.01%"
"Jan 07, 2011","11.1048","11.0906","11.1381","11.0488","-0.20%"
"Jan 06, 2011","11.1270","11.1339","11.2033","11.0752","-0.13%"
"Jan 05, 2011","11.1415","11.1205","11.1770","11.0943","-0.21%"
"Jan 04, 2011","11.1653","11.1331","11.1941","11.1161","-0.09%"
"Jan 03, 2011","11.1751","11.1329","11.1980","11.0920","-0.03%"
"Dec 31, 2010","11.1779","11.1564","11.2198","11.1016","0.12%"
"Dec 30, 2010","11.1644","11.1413","11.1875","11.1073","0.17%"
"Dec 29, 2010","11.1455","11.1336","11.1705","11.0897","0.12%"
"Dec 28, 2010","11.1326","11.1094","11.1696","11.0609","-0.06%"
"Dec 27, 2010","11.1394","11.1039","11.1847","11.0550","0.04%"
"Dec 24, 2010","11.1348","11.1139","11.1725","11.0806","0.05%"
"Dec 23, 2010","11.1297","11.1188","11.1577","11.0830","0.03%"
"Dec 22, 2010","11.1263","11.1186","11.1661","11.0834","-0.00%"
"Dec 21, 2010","11.1265","11.1239","11.1559","11.0784","-0.03%"
"Dec 20, 2010","11.1302","11.1107","11.1868","11.0627","0.00%"
"Dec 17, 2010","11.1298","11.1271","11.2104","11.0873","-0.19%"
"Dec 16, 2010","11.1505","11.1099","11.1623","11.0828","0.03%"
"Dec 15, 2010","11.1469","11.1382","11.1907","11.1086","-0.34%"
"Dec 14, 2010","11.1846","11.1657","11.2318","11.1296","0.06%"
"Dec 13, 2010","11.1776","11.1182","11.1904","11.0960","0.28%"
"Dec 10, 2010","11.1464","11.1103","11.1740","11.1040","0.02%"
"Dec 09, 2010","11.1447","11.1420","11.1748","11.0880","-0.11%"
"Dec 08, 2010","11.1570","11.1198","11.1772","11.0919","-0.09%"
"Dec 07, 2010","11.1672","11.1484","11.1974","11.1150","-0.07%"
"Dec 06, 2010","11.1750","10.9194","11.2130","10.9129","-0.05%"
"Dec 03, 2010","11.1805","11.1145","11.2299","11.1053","0.27%"
"Dec 02, 2010","11.1501","11.1405","11.2066","11.0853","0.00%"
"Dec 01, 2010","11.1498","11.1168","11.1658","11.0547","0.24%"
"Nov 30, 2010","11.1236","11.1271","11.1552","11.0688","-0.10%"
"Nov 29, 2010","11.1344","11.1234","11.1804","11.0864","-0.13%"
"Nov 26, 2010","11.1494","11.1540","11.2064","11.1059","-0.33%"
"Nov 25, 2010","11.1865","11.1707","11.2108","11.1191","0.18%"
"Nov 24, 2010","11.1659","11.1468","11.2065","11.1090","-0.17%"
"Nov 23, 2010","11.1844","11.2118","11.2251","11.1325","-0.34%"
"Nov 22, 2010","11.2221","11.1930","11.2489","11.1647","0.03%"
"Nov 19, 2010","11.2186","11.2169","11.2758","11.1626","-0.06%"
"Nov 18, 2010","11.2249","11.1861","11.2351","11.1546","0.16%"
"Nov 17, 2010","11.2065","11.1942","11.2202","11.1455","0.03%"
"Nov 16, 2010","11.2027","11.1674","11.2603","11.1450","-0.00%"
"Nov 15, 2010","11.2030","11.1920","11.2618","11.1622","-0.26%"
"Nov 12, 2010","11.2327","11.2195","11.2561","11.1569","0.12%"
"Nov 11, 2010","11.2187","11.2079","11.2699","11.1727","-0.26%"
"Nov 10, 2010","11.2485","11.2363","11.2706","11.1722","0.00%"
"Nov 09, 2010","11.2484","11.2151","11.3139","11.1919","-0.12%"
"Nov 08, 2010","11.2621","11.2634","11.2873","11.2059","-0.17%"
"Nov 05, 2010","11.2812","11.2906","11.3167","11.2205","-0.17%"
"Nov 04, 2010","11.3004","11.2772","11.3298","11.2225","0.21%"
"Nov 03, 2010","11.2771","11.2668","11.3802","11.1944","0.09%"
"Nov 02, 2010","11.2672","11.2409","11.3233","11.2091","0.09%"
"Nov 01, 2010","11.2574","11.2270","11.2920","11.1664","-0.09%"
"Oct 29, 2010","11.2680","11.2516","11.2890","11.1873","0.08%"
"Oct 28, 2010","11.2590","11.1944","11.2924","11.1884","0.17%"
"Oct 27, 2010","11.2403","11.2048","11.2624","11.1812","-0.12%"
"Oct 26, 2010","11.2541","11.2464","11.2783","11.1936","-0.13%"
"Oct 25, 2010","11.2682","11.2434","11.3019","11.2094","0.11%"
"Oct 22, 2010","11.2553","11.2159","11.2846","11.1990","-0.06%"
"Oct 21, 2010","11.2618","11.2381","11.2930","11.1983","0.04%"
"Oct 20, 2010","11.2568","11.2108","11.3001","11.1830","0.10%"
"Oct 19, 2010","11.2458","11.2549","11.3046","11.1828","-0.28%"
"Oct 18, 2010","11.2769","11.2495","11.2890","11.2061","-0.04%"
"Oct 15, 2010","11.2815","11.2553","11.3445","11.2121","-0.10%"
"Oct 14, 2010","11.2924","11.2406","11.3154","11.2179","0.19%"
"Oct 13, 2010","11.2712","11.2467","11.2942","11.2123","0.01%"
"Oct 12, 2010","11.2699","11.2130","11.2904","11.1922","0.23%"
"Oct 11, 2010","11.2437","11.2272","11.3052","11.2025","-0.27%"
"Oct 08, 2010","11.2738","11.2573","11.3208","11.1877","0.19%"
"Oct 07, 2010","11.2520","11.2244","11.3161","11.2038","-0.23%"
"Oct 06, 2010","11.2775","11.2290","11.3021","11.1939","0.28%"
"Oct 05, 2010","11.2456","11.2104","11.2713","11.1732","0.04%"
"Oct 04, 2010","11.2406","11.2041","11.2822","11.1753","0.01%"
"Oct 01, 2010","11.2397","11.1831","11.2830","11.1684","0.06%"
"Sep 30, 2010","11.2334","11.1803","11.2555","11.1570","0.22%"
"Sep 29, 2010","11.2088","11.1748","11.2599","11.1596","0.10%"
"Sep 28, 2010","11.1978","11.1812","11.2526","11.1383","-0.07%"
"Sep 27, 2010","11.2056","11.1640","11.2371","11.1400","0.02%"
"Sep 24, 2010","11.2031","11.1427","11.2310","11.1203","0.38%"
"Sep 23, 2010","11.1611","11.1762","11.2160","11.1235","-0.22%"
"Sep 22, 2010","11.1854","11.1526","11.2260","11.1161","0.24%"
"Sep 21, 2010","11.1587","11.1105","11.2123","11.0873","0.30%"
"Sep 20, 2010","11.1256","11.0950","11.1517","11.0791","-0.01%"
"Sep 17, 2010","11.1268","11.1136","11.1578","11.0748","0.03%"
"Sep 16, 2010","11.1235","11.1119","11.1614","11.0743","0.08%"
"Sep 15, 2010","11.1148","11.1227","11.1517","11.0687","0.01%"
"Sep 14, 2010","11.1132","11.1045","11.1793","11.0480","0.15%"
"Sep 13, 2010","11.0963","11.0688","11.1217","11.0437","0.31%"
"Sep 10, 2010","11.0625","11.0314","11.1044","11.0207","0.00%"
"Sep 09, 2010","11.0625","11.0702","11.1227","11.0234","-0.07%"
"Sep 08, 2010","11.0701","11.0793","11.1043","11.0169","0.06%"
"Sep 07, 2010","11.0630","11.1044","11.1123","11.0246","-0.30%"
"Sep 06, 2010","11.0968","11.1006","11.1301","11.0551","-0.28%"
"Sep 03, 2010","11.1278","11.0616","11.1346","11.0391","0.35%"
"Sep 02, 2010","11.0893","11.0469","11.1124","11.0416","0.05%"
"Sep 01, 2010","11.0839","11.0382","11.1152","11.0220","-0.02%"
"Aug 31, 2010","11.0856","11.0319","11.1154","11.0133","0.23%"
"Aug 30, 2010","11.0599","11.0512","11.0851","11.0212","-0.17%"
"Aug 27, 2010","11.0785","11.0594","11.1057","11.0210","0.08%"
"Aug 26, 2010","11.0693","11.0526","11.1264","11.0206","0.09%"
"Aug 25, 2010","11.0589","11.0405","11.1009","11.0125","0.05%"
"Aug 24, 2010","11.0534","11.0616","11.1215","11.0071","0.01%"
"Aug 23, 2010","11.0527","11.0708","11.1011","11.0062","-0.11%"
"Aug 20, 2010","11.0653","11.0779","11.1411","11.0215","-0.18%"
"Aug 19, 2010","11.0853","11.0578","11.1300","11.0383","-0.01%"
"Aug 18, 2010","11.0860","11.1021","11.1520","11.0427","-0.07%"
"Aug 17, 2010","11.0939","11.0882","11.1605","11.0450","0.07%"
"Aug 16, 2010","11.0860","11.0487","11.1297","11.0329","-0.14%"
"Aug 13, 2010","11.1020","11.0521","11.1456","11.0291","0.14%"
"Aug 12, 2010","11.0861","11.0551","11.1576","11.0362","-0.27%"
"Aug 11, 2010","11.1157","11.1478","11.1799","11.0420","-0.29%"
"Aug 10, 2010","11.1481","11.1416","11.2055","11.0889","-0.29%"
"Aug 09, 2010","11.1805","11.1397","11.1957","11.1106","-0.08%"
"Aug 06, 2010","11.1899","11.1437","11.2055","11.0965","0.30%"
"Aug 05, 2010","11.1559","11.1498","11.1865","11.0953","0.09%"
"Aug 04, 2010","11.1455","11.1326","11.1886","11.0953","-0.29%"
"Aug 03, 2010","11.1776","11.1408","11.2119","11.0994","0.21%"
"Aug 02, 2010","11.1541","11.0959","11.1815","11.0842","0.20%"
"Jul 30, 2010","11.1320","11.1190","11.1476","11.0714","-0.04%"
"Jul 29, 2010","11.1366","11.1050","11.1797","11.0611","0.17%"
"Jul 28, 2010","11.1176","11.1269","11.1693","11.0714","-0.24%"
"Jul 27, 2010","11.1441","11.0891","11.1763","11.0676","0.24%"
"Jul 26, 2010","11.1174","11.0712","11.1441","11.0384","0.19%"
"Jul 23, 2010","11.0968","11.0811","11.1623","11.0345","-0.11%"
"Jul 22, 2010","11.1095","11.0453","11.1450","11.0066","0.20%"
"Jul 21, 2010","11.0875","11.0593","11.1494","11.0078","-0.07%"
"Jul 20, 2010","11.0948","11.1046","11.1716","11.0288","-0.09%"
"Jul 19, 2010","11.1048","11.0702","11.1860","11.0391","-0.12%"
"Jul 16, 2010","11.1180","11.1002","11.1582","11.0324","-0.19%"
"Jul 15, 2010","11.1395","11.0882","11.1501","11.0036","0.48%"
"Jul 14, 2010","11.0858","11.0848","11.1205","11.0031","-0.16%"
"Jul 13, 2010","11.1038","11.0130","11.1096","10.9939","0.40%"
"Jul 12, 2010","11.0598","11.0297","11.0960","10.9991","-0.24%"
"Jul 09, 2010","11.0863","11.0402","11.1137","11.0122","0.08%"
"Jul 08, 2010","11.0771","11.0698","11.1093","11.0161","0.08%"
"Jul 07, 2010","11.0678","11.0681","11.1001","10.9970","0.13%"
"Jul 06, 2010","11.0536","11.0033","11.1164","10.9918","0.05%"
"Jul 05, 2010","11.0478","11.0151","11.0774","10.9834","0.07%"
"Jul 02, 2010","11.0406","11.0349","11.1150","10.9796","-0.23%"
"Jul 01, 2010","11.0663","10.9537","11.0759","10.9406","0.44%"
"Jun 30, 2010","11.0182","10.9939","11.0363","10.9297","0.25%"
"Jun 29, 2010","10.9904","10.9801","11.0348","10.9297","-0.15%"
"Jun 28, 2010","11.0074","11.0179","11.0606","10.9573","-0.38%"
"Jun 25, 2010","11.0499","10.9814","11.0573","10.9532","0.30%"
"Jun 24, 2010","11.0169","10.9942","11.0589","10.9558","-0.17%"
"Jun 23, 2010","11.0354","10.9957","11.0517","10.9555","0.28%"
"Jun 22, 2010","11.0046","10.9786","11.0640","10.9584","-0.07%"
"Jun 21, 2010","11.0119","10.9940","11.0665","10.9573","-0.31%"
"Jun 18, 2010","11.0465","11.0045","11.0572","10.9706","0.20%"
"Jun 17, 2010","11.0247","10.9836","11.0694","10.9540","-0.07%"
