S̩ance,VOLUME MC,VOLUME MB,VOLUME INTRODUCTIONS,VOLUME_OFFRES PUBLIQUES,VOLUME TRANSFERTS,VOLUME APPORTS,VOLUME AUG CAPITAL,TOTAL
18/08/2006,74943761.7,0.0,0.0,0.0,0.0,0.0,0.0,74943761.7
22/08/2006,55269647.6,0.0,0.0,0.0,32586.9,0.0,0.0,55302234.5
23/08/2006,224491227.6,0.0,0.0,0.0,218218.0,0.0,0.0,224709445.6
24/08/2006,281218351.3,0.0,0.0,0.0,1427315.0,0.0,0.0,282645666.3
25/08/2006,187224480.2,0.0,0.0,0.0,0.0,0.0,0.0,187224480.2
28/08/2006,121088943.75,0.0,0.0,0.0,602210.0,0.0,0.0,121691153.75
29/08/2006,129679152.55,0.0,0.0,0.0,736375.5,0.0,0.0,130415528.05
30/08/2006,280109075.35,0.0,0.0,0.0,0.0,0.0,0.0,280109075.35
31/08/2006,149761461.3,0.0,0.0,0.0,0.0,0.0,0.0,149761461.3
01/09/2006,92247701.2,0.0,0.0,0.0,160460.0,0.0,0.0,92408161.2
04/09/2006,88292597.85,0.0,0.0,0.0,130317.0,0.0,0.0,88422914.85
05/09/2006,134870081.0,0.0,0.0,0.0,0.0,0.0,0.0,134870081.0
06/09/2006,260083165.3,0.0,0.0,0.0,4805318.0,0.0,0.0,264888483.3
07/09/2006,153591466.7,27188000.0,0.0,0.0,187266.0,0.0,0.0,180966732.7
08/09/2006,342045362.75,0.0,0.0,0.0,4985.0,0.0,0.0,342050347.75
11/09/2006,335372819.95,293550.0,0.0,0.0,13130.0,0.0,0.0,335679499.95
12/09/2006,258851572.4,295500.0,0.0,0.0,0.0,0.0,0.0,259147072.4
13/09/2006,421655451.5,15918280.0,0.0,0.0,0.0,0.0,0.0,437573731.5
14/09/2006,225049050.3,0.0,0.0,0.0,0.0,0.0,0.0,225049050.3
15/09/2006,378675960.5,0.0,0.0,0.0,0.0,0.0,0.0,378675960.5
18/09/2006,226951755.5,0.0,0.0,0.0,87574.0,0.0,0.0,227039329.5
19/09/2006,119645766.8,0.0,0.0,0.0,0.0,0.0,0.0,119645766.8
20/09/2006,339485485.8,0.0,0.0,0.0,580382.0,0.0,0.0,340065867.8
21/09/2006,180646890.05,51971614.8,0.0,0.0,50479.5,0.0,0.0,232668984.35
22/09/2006,214433924.95,51977857.4,25000000.0,0.0,0.0,0.0,0.0,291411782.35
25/09/2006,51436921.55,0.0,0.0,0.0,0.0,0.0,0.0,51436921.55
26/09/2006,264707606.75,0.0,65450000.0,0.0,39515.0,0.0,0.0,330197121.75
27/09/2006,200787445.5,0.0,0.0,0.0,350901.0,0.0,0.0,201138346.5
28/09/2006,357398940.95,0.0,0.0,0.0,126167.9,0.0,0.0,357525108.85
29/09/2006,251000112.85,0.0,0.0,0.0,247282.5,0.0,0.0,251247395.35
02/10/2006,72676348.7,0.0,0.0,0.0,4363548.0,91432575.0,0.0,168472471.7
03/10/2006,86557889.55,0.0,0.0,0.0,0.0,0.0,0.0,86557889.55
04/10/2006,291703542.3,0.0,0.0,0.0,2409545.0,0.0,0.0,294113087.3
05/10/2006,219534644.45,7272000.0,0.0,0.0,720480.0,0.0,0.0,227527124.45
06/10/2006,163642775.7,0.0,0.0,0.0,173800.0,0.0,0.0,163816575.7
09/10/2006,64845027.2,0.0,0.0,0.0,0.0,0.0,0.0,64845027.2
10/10/2006,117083421.8,0.0,0.0,0.0,0.0,0.0,0.0,117083421.8
11/10/2006,84714480.95,0.0,0.0,0.0,183900.0,0.0,0.0,84898380.95
12/10/2006,59172813.0,0.0,0.0,0.0,6939400.0,0.0,0.0,66112213.0
13/10/2006,104190383.45,0.0,0.0,0.0,14548935.5,0.0,0.0,118739318.95
16/10/2006,54200289.3,0.0,0.0,0.0,0.0,0.0,0.0,54200289.3
17/10/2006,95767862.4,11025000.0,0.0,0.0,122714.2,0.0,0.0,106915576.6
18/10/2006,85470922.2,10758000.0,0.0,0.0,196601.2,0.0,0.0,96425523.4
19/10/2006,195709980.1,0.0,0.0,0.0,0.0,0.0,0.0,195709980.1
20/10/2006,287794019.9,0.0,0.0,0.0,10836.0,0.0,0.0,287804855.9
23/10/2006,163794945.3,0.0,0.0,0.0,0.0,0.0,0.0,163794945.3
26/10/2006,344260993.1,0.0,0.0,0.0,0.0,0.0,0.0,344260993.1
27/10/2006,420504320.3,893143.35,138780000.0,0.0,195899.3,0.0,0.0,560373362.95
30/10/2006,622159164.95,52779815.55,0.0,0.0,0.0,0.0,0.0,674938980.5
31/10/2006,474930978.46,683000.0,0.0,0.0,47180.0,0.0,0.0,475661158.46
01/11/2006,804094605.25,0.0,0.0,0.0,0.0,0.0,0.0,804094605.25
02/11/2006,655038324.85,0.0,0.0,0.0,0.0,0.0,0.0,655038324.85
03/11/2006,713633920.2,0.0,0.0,0.0,300125.0,0.0,0.0,713934045.2
07/11/2006,295526055.8,3053268.0,0.0,0.0,0.0,0.0,0.0,298579323.8
08/11/2006,555047509.8,0.0,0.0,0.0,8861.0,0.0,0.0,555056370.8
09/11/2006,900487317.1,1040000.0,0.0,0.0,0.0,0.0,0.0,901527317.1
10/11/2006,816068109.7,7938000.0,0.0,0.0,6889.0,0.0,0.0,824012998.7
13/11/2006,176021076.32,0.0,0.0,0.0,0.0,0.0,0.0,176021076.32
14/11/2006,335622082.9,0.0,0.0,0.0,78676.0,0.0,0.0,335700758.9
15/11/2006,240703547.35,0.0,0.0,0.0,10158500.0,0.0,0.0,250862047.35
16/11/2006,503692935.0,0.0,0.0,0.0,13110.0,0.0,0.0,503706045.0
17/11/2006,348495277.6,0.0,0.0,2320800.0,0.0,0.0,0.0,350816077.6
20/11/2006,184819045.25,0.0,0.0,0.0,3504.0,0.0,0.0,184822549.25
21/11/2006,307061048.05,0.0,0.0,0.0,6960413.4,0.0,0.0,314021461.45
22/11/2006,351163350.35,0.0,0.0,0.0,476655.0,0.0,0.0,351640005.35
23/11/2006,403029773.9,0.0,0.0,0.0,174096.05,0.0,0.0,403203869.95
24/11/2006,629681218.2,0.0,0.0,0.0,0.0,0.0,0.0,629681218.2
27/11/2006,777279214.45,0.0,0.0,0.0,0.0,0.0,0.0,777279214.45
28/11/2006,436972191.05,0.0,0.0,0.0,16636081.0,0.0,0.0,453608272.05
29/11/2006,314996182.45,0.0,0.0,0.0,178524.0,0.0,0.0,315174706.45
30/11/2006,206133196.2,0.0,0.0,0.0,0.0,0.0,0.0,206133196.2
01/12/2006,294760891.63,106463649.6,0.0,0.0,57300.0,0.0,0.0,401281841.23
04/12/2006,166225810.7,148398300.0,100000280.0,0.0,660000.0,0.0,0.0,415284390.7
05/12/2006,199751565.15,256080000.0,0.0,0.0,0.0,0.0,0.0,455831565.15
06/12/2006,714777348.9,1012101898.4,0.0,0.0,215634.0,0.0,0.0,1727094881.3
07/12/2006,446364899.75,158643000.0,0.0,0.0,29700.0,0.0,0.0,605037599.75
08/12/2006,730369294.8,205012925.0,0.0,0.0,441870.5,0.0,0.0,935824090.3
11/12/2006,726446464.4,0.0,0.0,0.0,0.0,0.0,0.0,726446464.4
12/12/2006,552286648.9,102072663.0,27300000.0,0.0,148242.0,0.0,0.0,681807553.9
13/12/2006,549833409.55,0.0,0.0,0.0,51268.25,0.0,0.0,549884677.8
14/12/2006,973375574.05,0.0,52456000.0,0.0,89351.0,0.0,0.0,1025920925.05
15/12/2006,693130034.0,0.0,0.0,0.0,0.0,0.0,0.0,693130034.0
18/12/2006,696542353.95,9661474.3,0.0,0.0,6510.0,0.0,0.0,706210338.25
19/12/2006,863165697.1,0.0,0.0,0.0,0.0,0.0,0.0,863165697.1
20/12/2006,909734099.7,0.0,400000000.0,0.0,0.0,0.0,0.0,1309734099.7
21/12/2006,673359797.75,855100.0,0.0,0.0,0.0,0.0,0.0,674214897.75
22/12/2006,656515653.35,0.0,0.0,0.0,89500.0,0.0,0.0,656605153.35
25/12/2006,153409053.3,0.0,0.0,0.0,30550.0,0.0,0.0,153439603.3
26/12/2006,181642331.65,0.0,0.0,0.0,643458.0,0.0,0.0,182285789.65
27/12/2006,158500894.7,0.0,165750000.0,0.0,6170984.0,0.0,0.0,330421878.7
28/12/2006,295796757.35,4032091825.78,0.0,0.0,137776.0,1058265.0,0.0,4329084624.13
29/12/2006,538038163.85,307659750.0,0.0,0.0,22704.0,0.0,0.0,845720617.85
02/01/2007,69201790.45,0.0,0.0,0.0,0.0,0.0,0.0,69201790.45
03/01/2007,106785334.5,13670000.0,0.0,0.0,3268.0,0.0,24380800.0,144839402.5
04/01/2007,203338756.8,0.0,0.0,0.0,122040.0,0.0,0.0,203460796.8
05/01/2007,445762575.9,0.0,0.0,0.0,0.0,0.0,0.0,445762575.9
08/01/2007,629311119.9,0.0,0.0,0.0,3194721.0,2101853.5,0.0,634607694.4
09/01/2007,219348237.4,40169200.0,0.0,0.0,1472913.0,0.0,0.0,260990350.4
10/01/2007,135122311.9,0.0,0.0,0.0,108060.0,0.0,0.0,135230371.9
12/01/2007,498667963.7,0.0,0.0,0.0,0.0,0.0,0.0,498667963.7
15/01/2007,523683894.8,0.0,0.0,0.0,4755.6,0.0,0.0,523688650.4
16/01/2007,414816753.15,20651000.0,0.0,0.0,0.0,0.0,0.0,435467753.15
17/01/2007,254231179.8,0.0,0.0,0.0,369750.0,0.0,0.0,254600929.8
18/01/2007,240976612.5,0.0,0.0,0.0,187262.0,0.0,0.0,241163874.5
19/01/2007,243547385.5,0.0,0.0,0.0,0.0,0.0,0.0,243547385.5
22/01/2007,205932339.4,0.0,0.0,0.0,17820.0,0.0,0.0,205950159.4
23/01/2007,170398598.95,0.0,0.0,0.0,19140.0,0.0,0.0,170417738.95
24/01/2007,159179238.8,0.0,0.0,0.0,188955.0,0.0,0.0,159368193.8
25/01/2007,227486267.75,31589345.0,0.0,0.0,2644301.0,0.0,0.0,261719913.75
26/01/2007,341776539.8,0.0,0.0,0.0,0.0,0.0,0.0,341776539.8
29/01/2007,187506749.35,0.0,0.0,0.0,8091691.0,0.0,0.0,195598440.35
30/01/2007,294537260.67,108736524.63,0.0,0.0,0.0,0.0,0.0,403273785.3
31/01/2007,626680912.65,0.0,0.0,0.0,0.0,0.0,0.0,626680912.65
01/02/2007,331361597.8,0.0,0.0,0.0,0.0,0.0,0.0,331361597.8
02/02/2007,119041516.75,0.0,0.0,0.0,70755.0,0.0,0.0,119112271.75
05/02/2007,78933899.6,0.0,0.0,0.0,0.0,0.0,0.0,78933899.6
06/02/2007,251091710.05,0.0,0.0,0.0,0.0,261000.0,0.0,251352710.05
07/02/2007,1228353235.4,0.0,0.0,0.0,2905.0,0.0,0.0,1228356140.4
08/02/2007,145064048.95,0.0,0.0,0.0,212580.4,0.0,0.0,145276629.35
09/02/2007,159988743.25,921175.0,0.0,0.0,0.0,0.0,0.0,160909918.25
12/02/2007,199773153.15,1235000.0,0.0,0.0,2837533.0,0.0,0.0,203845686.15
13/02/2007,279619348.61,104375030.49,0.0,0.0,0.0,0.0,0.0,383994379.1
14/02/2007,214147824.2,0.0,0.0,0.0,0.0,6375000.0,0.0,220522824.2
15/02/2007,458775798.7,0.0,0.0,0.0,0.0,0.0,0.0,458775798.7
16/02/2007,415989193.95,1706000.0,0.0,0.0,1578.0,0.0,0.0,417696771.95
19/02/2007,512926155.25,0.0,0.0,0.0,0.0,0.0,0.0,512926155.25
20/02/2007,563659247.95,0.0,0.0,0.0,0.0,0.0,0.0,563659247.95
21/02/2007,274447209.25,0.0,0.0,0.0,1000450.0,0.0,0.0,275447659.25
22/02/2007,362032615.9,0.0,0.0,0.0,0.0,0.0,0.0,362032615.9
23/02/2007,257140941.45,0.0,0.0,0.0,427425.0,6811110.0,0.0,264379476.45
26/02/2007,211288883.45,3752500.0,0.0,0.0,0.0,0.0,0.0,215041383.45
27/02/2007,618626794.4,0.0,1000000000.0,0.0,409658.0,0.0,0.0,1619036452.4
28/02/2007,306758625.45,1241500.0,138599780.0,0.0,0.0,0.0,0.0,446599905.45
01/03/2007,554835560.15,0.0,0.0,0.0,2660.0,0.0,0.0,554838220.15
02/03/2007,223716024.3,3862250.0,0.0,0.0,0.0,0.0,0.0,227578274.3
05/03/2007,259480260.13,70488374.57,0.0,0.0,238648.0,0.0,0.0,330207282.7
06/03/2007,438613084.05,2082500.0,0.0,0.0,77306.15,0.0,0.0,440772890.2
07/03/2007,412649625.05,0.0,0.0,0.0,0.0,0.0,0.0,412649625.05
08/03/2007,413038886.0,90311800.0,0.0,0.0,0.0,0.0,0.0,503350686.0
09/03/2007,187482314.7,0.0,0.0,0.0,195558.5,0.0,0.0,187677873.2
12/03/2007,470133655.05,0.0,0.0,0.0,7546997.0,1022025431.0,0.0,1499706083.05
13/03/2007,308046722.45,0.0,0.0,0.0,208246.0,0.0,0.0,308254968.45
14/03/2007,276485680.75,0.0,0.0,0.0,3281359.5,346400.0,0.0,280113440.25
15/03/2007,294863262.85,0.0,0.0,0.0,0.0,305698.0,0.0,295168960.85
16/03/2007,262159159.9,0.0,0.0,0.0,0.0,0.0,0.0,262159159.9
19/03/2007,162002837.2,0.0,0.0,0.0,214200.0,0.0,0.0,162217037.2
20/03/2007,185216730.0,0.0,0.0,0.0,17424.4,0.0,0.0,185234154.4
21/03/2007,214336021.3,0.0,0.0,0.0,8712.9,0.0,0.0,214344734.2
22/03/2007,393430638.42,163877884.73,0.0,0.0,682343.6,0.0,0.0,557990866.75
23/03/2007,557951872.15,0.0,0.0,0.0,68000.0,0.0,0.0,558019872.15
26/03/2007,244778072.2,6668592.0,0.0,0.0,0.0,0.0,0.0,251446664.2
27/03/2007,768480436.27,119118404.13,0.0,0.0,0.0,3346650.0,0.0,890945490.4
28/03/2007,476755602.6,0.0,0.0,0.0,18095.0,0.0,0.0,476773697.6
29/03/2007,484014665.2,0.0,0.0,0.0,0.0,0.0,0.0,484014665.2
30/03/2007,367086067.75,0.0,0.0,0.0,1346000.0,0.0,0.0,368432067.75
03/04/2007,150796300.99,117548314.66,0.0,0.0,1281348.4,0.0,0.0,269625964.05
04/04/2007,141964201.95,1227000.0,0.0,0.0,0.0,0.0,0.0,143191201.95
05/04/2007,232568814.05,0.0,0.0,0.0,0.0,0.0,0.0,232568814.05
06/04/2007,200815445.0,18694388.0,0.0,0.0,12408.0,0.0,0.0,219522241.0
09/04/2007,219883157.0,0.0,0.0,0.0,0.0,0.0,0.0,219883157.0
10/04/2007,542781557.6,0.0,0.0,0.0,0.0,0.0,0.0,542781557.6
11/04/2007,213148926.15,0.0,0.0,0.0,0.0,0.0,0.0,213148926.15
12/04/2007,97246791.2,11499600.0,0.0,0.0,0.0,0.0,0.0,108746391.2
13/04/2007,143553609.05,7446768.0,0.0,0.0,0.0,0.0,0.0,151000377.05
16/04/2007,155875450.25,0.0,0.0,0.0,0.0,0.0,0.0,155875450.25
17/04/2007,109294743.0,0.0,0.0,0.0,230080.0,0.0,0.0,109524823.0
18/04/2007,233215305.9,0.0,0.0,0.0,1125460.0,0.0,0.0,234340765.9
19/04/2007,539123878.1,1485350896.55,0.0,0.0,0.0,0.0,0.0,2024474774.65
20/04/2007,311762758.7,0.0,0.0,0.0,651492.0,0.0,0.0,312414250.7
23/04/2007,378062254.35,0.0,0.0,0.0,439800.0,0.0,0.0,378502054.35
24/04/2007,722285904.05,674950.0,0.0,0.0,0.0,0.0,0.0,722960854.05
25/04/2007,671903028.25,1430000.0,0.0,0.0,0.0,0.0,0.0,673333028.25
26/04/2007,397804188.65,2119500.0,0.0,0.0,0.0,0.0,0.0,399923688.65
27/04/2007,412167272.69,1908000.0,0.0,0.0,0.0,0.0,0.0,414075272.69
30/04/2007,373484228.74,0.0,0.0,0.0,0.0,0.0,0.0,373484228.74
02/05/2007,471373940.4,2223000.0,0.0,0.0,0.0,0.0,0.0,473596940.4
03/05/2007,390535564.44,0.0,0.0,0.0,12760.0,0.0,0.0,390548324.44
04/05/2007,276498743.59,0.0,0.0,0.0,18381.0,0.0,0.0,276517124.59
07/05/2007,280325022.66,1207065.0,0.0,0.0,178972.0,0.0,0.0,281711059.66
08/05/2007,654954993.75,0.0,0.0,0.0,0.0,0.0,0.0,654954993.75
09/05/2007,924682092.05,0.0,0.0,0.0,318890.0,0.0,0.0,925000982.05
10/05/2007,832823020.65,0.0,0.0,0.0,100273.4,0.0,0.0,832923294.05
11/05/2007,822617976.61,98411938.44,0.0,0.0,0.0,0.0,0.0,921029915.05
14/05/2007,518945724.65,0.0,0.0,0.0,0.0,0.0,0.0,518945724.65
15/05/2007,1139306001.25,0.0,0.0,0.0,629720.0,0.0,0.0,1139935721.25
16/05/2007,760267630.8,0.0,0.0,0.0,225000.0,0.0,0.0,760492630.8
17/05/2007,842253525.2,0.0,0.0,0.0,4032000.0,0.0,0.0,846285525.2
18/05/2007,398966399.7,0.0,0.0,0.0,0.0,0.0,0.0,398966399.7
21/05/2007,394472679.05,0.0,0.0,0.0,0.0,0.0,0.0,394472679.05
22/05/2007,515895527.7,0.0,0.0,0.0,0.0,0.0,0.0,515895527.7
23/05/2007,187855266.83,0.0,0.0,0.0,0.0,0.0,0.0,187855266.83
24/05/2007,206854198.55,0.0,0.0,0.0,1471747.0,0.0,0.0,208325945.55
25/05/2007,161868289.3,0.0,0.0,0.0,170700.0,0.0,0.0,162038989.3
28/05/2007,701297225.9,0.0,0.0,0.0,1806099.0,0.0,0.0,703103324.9
29/05/2007,1017270930.05,0.0,0.0,0.0,0.0,0.0,0.0,1017270930.05
30/05/2007,143545017.1,598000.0,0.0,0.0,12468399.0,0.0,0.0,156611416.1
31/05/2007,627046288.5,275965000.0,0.0,0.0,0.0,0.0,0.0,903011288.5
01/06/2007,905186752.5,0.0,0.0,0.0,0.0,0.0,0.0,905186752.5
04/06/2007,110882007.4,0.0,0.0,0.0,0.0,0.0,0.0,110882007.4
05/06/2007,196012852.6,0.0,0.0,0.0,11308.0,0.0,0.0,196024160.6
06/06/2007,241976342.2,0.0,0.0,0.0,0.0,0.0,199980000.0,441956342.2
07/06/2007,223915189.62,164379956.68,0.0,0.0,0.0,0.0,0.0,388295146.3
08/06/2007,75339518.2,0.0,0.0,0.0,0.0,0.0,0.0,75339518.2
11/06/2007,54324655.8,0.0,0.0,0.0,10820.0,0.0,0.0,54335475.8
12/06/2007,75510873.45,0.0,0.0,0.0,0.0,0.0,0.0,75510873.45
13/06/2007,156828145.15,0.0,0.0,0.0,69828.0,1202650.0,0.0,158100623.15
14/06/2007,52751323.5,0.0,0.0,0.0,13936.0,0.0,0.0,52765259.5
15/06/2007,272251888.55,0.0,237639600.0,0.0,0.0,0.0,0.0,509891488.55
18/06/2007,198516213.3,0.0,0.0,0.0,0.0,0.0,0.0,198516213.3
19/06/2007,241599504.5,0.0,0.0,0.0,0.0,0.0,0.0,241599504.5
20/06/2007,216620892.35,0.0,0.0,0.0,0.0,0.0,0.0,216620892.35
21/06/2007,288096491.7,0.0,0.0,0.0,13416.0,0.0,0.0,288109907.7
22/06/2007,154652021.6,0.0,0.0,0.0,0.0,0.0,0.0,154652021.6
25/06/2007,161288400.7,0.0,0.0,0.0,1063643.0,0.0,0.0,162352043.7
26/06/2007,146945582.35,0.0,0.0,0.0,15272.0,0.0,0.0,146960854.35
27/06/2007,112568606.5,0.0,0.0,0.0,33640.0,0.0,0.0,112602246.5
28/06/2007,113542781.9,0.0,0.0,0.0,1081904.0,0.0,0.0,114624685.9
29/06/2007,500051234.15,0.0,0.0,0.0,543500.0,0.0,0.0,500594734.15
02/07/2007,63067261.35,4571295820.0,0.0,0.0,298150.0,0.0,0.0,4634661231.35
03/07/2007,111480667.9,23800000.0,0.0,0.0,0.0,0.0,0.0,135280667.9
04/07/2007,124976416.1,322782350.0,141862725.0,0.0,0.0,0.0,0.0,589621491.1
05/07/2007,30049467.3,0.0,0.0,0.0,653311.0,0.0,0.0,30702778.3
06/07/2007,201948705.9,37600000.0,0.0,0.0,16040.0,0.0,0.0,239564745.9
09/07/2007,113255809.8,0.0,0.0,0.0,5290.0,0.0,0.0,113261099.8
10/07/2007,129826720.3,0.0,0.0,0.0,0.0,0.0,0.0,129826720.3
11/07/2007,94814421.65,43468800.0,0.0,0.0,86942.0,0.0,0.0,138370163.65
12/07/2007,165711480.25,0.0,0.0,0.0,0.0,0.0,0.0,165711480.25
13/07/2007,184391559.4,0.0,0.0,0.0,0.0,0.0,0.0,184391559.4
16/07/2007,125234256.4,0.0,0.0,0.0,991440.0,0.0,0.0,126225696.4
17/07/2007,135004687.3,0.0,15750000.0,0.0,0.0,0.0,0.0,150754687.3
18/07/2007,102356917.45,105580913.4,0.0,0.0,1076652.0,0.0,0.0,209014482.85
19/07/2007,169205938.85,0.0,0.0,0.0,0.0,0.0,0.0,169205938.85
20/07/2007,189053593.05,816000.0,600000000.0,0.0,0.0,0.0,0.0,789869593.05
23/07/2007,149894081.0,0.0,0.0,0.0,0.0,0.0,0.0,149894081.0
24/07/2007,148550677.0,264061931.9,0.0,0.0,16040.0,0.0,0.0,412628648.9
25/07/2007,185208036.95,0.0,0.0,0.0,15240.0,0.0,0.0,185223276.95
26/07/2007,134708100.07,101280288.33,0.0,0.0,1047540.0,0.0,0.0,237035928.4
27/07/2007,146365678.5,63489152.0,0.0,0.0,83487.0,0.0,0.0,209938317.5
31/07/2007,246442951.75,0.0,0.0,0.0,0.0,0.0,0.0,246442951.75
01/08/2007,116704518.91,63945379.89,0.0,0.0,0.0,0.0,0.0,180649898.8
02/08/2007,214695445.3,0.0,0.0,0.0,115998.0,0.0,0.0,214811443.3
03/08/2007,436924066.05,0.0,0.0,0.0,515634.0,0.0,0.0,437439700.05
06/08/2007,106716639.5,0.0,0.0,0.0,0.0,0.0,0.0,106716639.5
07/08/2007,140911436.72,13012122.83,0.0,0.0,0.0,0.0,0.0,153923559.55
08/08/2007,158709419.5,0.0,0.0,0.0,0.0,0.0,0.0,158709419.5
09/08/2007,144125211.0,0.0,0.0,0.0,0.0,0.0,0.0,144125211.0
10/08/2007,297192005.6,11289801.0,3504883200.0,0.0,5335.0,0.0,0.0,3813370341.6
13/08/2007,262856485.45,1300172622.0,0.0,0.0,0.0,0.0,0.0,1563029107.45
15/08/2007,200555193.45,458868660.0,0.0,0.0,5477946.5,0.0,0.0,664901799.95
16/08/2007,207589732.5,10349088.0,0.0,0.0,964.0,0.0,0.0,217939784.5
17/08/2007,121037644.5,486003702.0,0.0,0.0,172176.0,0.0,0.0,607213522.5
22/08/2007,122709319.75,63258000.0,0.0,0.0,78404.0,0.0,0.0,186045723.75
23/08/2007,115094732.5,50136354.0,0.0,0.0,588219.0,0.0,0.0,165819305.5
24/08/2007,88446329.35,44041824.0,0.0,0.0,2011115.0,0.0,0.0,134499268.35
27/08/2007,201040496.3,60888993.0,0.0,0.0,135001.0,0.0,0.0,262064490.3
28/08/2007,233462944.68,1149142148.0,0.0,0.0,0.0,0.0,0.0,1382605092.68
29/08/2007,629901405.95,627763912.0,0.0,0.0,1301494.0,0.0,0.0,1258966811.95
30/08/2007,287501121.95,921638178.0,0.0,0.0,86895.0,0.0,0.0,1209226194.95
31/08/2007,1289300402.8,5385745.0,0.0,0.0,357184.0,0.0,0.0,1295043331.8
03/09/2007,1306524526.9,40800000.0,0.0,0.0,43372.0,0.0,0.0,1347367898.9
04/09/2007,1555940445.35,0.0,0.0,0.0,83029.0,0.0,0.0,1556023474.35
05/09/2007,1318947003.2,2696000.0,0.0,0.0,576000.0,0.0,0.0,1322219003.2
06/09/2007,1914303478.95,2700000.0,0.0,0.0,606862.0,0.0,0.0,1917610340.95
07/09/2007,754103361.35,14104780.0,0.0,0.0,0.0,0.0,0.0,768208141.35
10/09/2007,863327777.1,0.0,0.0,0.0,0.0,0.0,0.0,863327777.1
11/09/2007,361028467.9,0.0,0.0,0.0,1146555.0,0.0,0.0,362175022.9
12/09/2007,338519473.0,3600000.0,0.0,0.0,0.0,0.0,0.0,342119473.0
13/09/2007,918681194.08,449000.0,0.0,0.0,0.0,0.0,0.0,919130194.08
14/09/2007,312771772.3,6285000.0,0.0,0.0,2708580.0,0.0,0.0,321765352.3
17/09/2007,370516750.41,0.0,0.0,0.0,34174.0,0.0,0.0,370550924.41
18/09/2007,313089151.2,0.0,0.0,0.0,0.0,0.0,0.0,313089151.2
19/09/2007,262142464.9,0.0,0.0,0.0,1834837.0,0.0,0.0,263977301.9
20/09/2007,257497533.3,0.0,0.0,0.0,82559.0,0.0,0.0,257580092.3
21/09/2007,104231587.75,0.0,0.0,0.0,72965.0,0.0,0.0,104304552.75
24/09/2007,140946631.8,0.0,0.0,0.0,195429.0,0.0,0.0,141142060.8
25/09/2007,169675625.1,0.0,0.0,0.0,0.0,0.0,0.0,169675625.1
26/09/2007,616881980.15,82000000.0,0.0,0.0,0.0,0.0,0.0,698881980.15
27/09/2007,392574342.55,2217300.0,0.0,0.0,0.0,0.0,0.0,394791642.55
28/09/2007,313581653.55,0.0,0.0,0.0,375080.0,0.0,0.0,313956733.55
01/10/2007,134317822.3,0.0,0.0,0.0,0.0,0.0,0.0,134317822.3
02/10/2007,126183068.75,0.0,0.0,0.0,26040.0,0.0,0.0,126209108.75
03/10/2007,108660533.4,0.0,0.0,0.0,138620.0,0.0,0.0,108799153.4
04/10/2007,150010957.5,0.0,0.0,0.0,0.0,0.0,0.0,150010957.5
05/10/2007,208409588.9,0.0,0.0,0.0,191750.0,0.0,0.0,208601338.9
08/10/2007,341545903.2,1321000.0,0.0,0.0,0.0,0.0,0.0,342866903.2
09/10/2007,414726797.9,0.0,0.0,0.0,0.0,0.0,0.0,414726797.9
10/10/2007,196184275.9,0.0,0.0,0.0,1384776.0,0.0,0.0,197569051.9
11/10/2007,754309674.37,28750934.03,0.0,0.0,56118.0,0.0,0.0,783116726.4
12/10/2007,325952969.1,0.0,0.0,0.0,38100.0,0.0,0.0,325991069.1
15/10/2007,454168830.95,0.0,0.0,0.0,0.0,0.0,0.0,454168830.95
16/10/2007,499129705.5,21615000.0,1206864000.0,0.0,95620.0,0.0,0.0,1727704325.5
17/10/2007,317068049.45,301100388.0,0.0,0.0,2975980.0,0.0,0.0,621144417.45
18/10/2007,425732789.15,24282385.0,0.0,0.0,0.0,0.0,0.0,450015174.15
19/10/2007,302274564.1,36456000.0,0.0,0.0,3781808.0,0.0,0.0,342512372.1
22/10/2007,209682681.8,9749619.0,0.0,0.0,532622.0,0.0,0.0,219964922.8
23/10/2007,303748694.7,10531148.0,0.0,0.0,205048.3,0.0,0.0,314484891.0
24/10/2007,347445871.55,21500000.0,0.0,0.0,0.0,0.0,0.0,368945871.55
25/10/2007,859851588.8,0.0,0.0,0.0,6444.0,0.0,0.0,859858032.8
26/10/2007,1041274714.1,1198039617.58,0.0,0.0,0.0,0.0,0.0,2239314331.68
29/10/2007,322510189.6,0.0,0.0,0.0,0.0,0.0,0.0,322510189.6
30/10/2007,298557655.05,0.0,0.0,0.0,44880.0,0.0,0.0,298602535.05
31/10/2007,546576304.3,0.0,0.0,0.0,1646074.0,0.0,0.0,548222378.3
01/11/2007,509763119.75,0.0,0.0,0.0,590457.0,3598500.0,0.0,513952076.75
02/11/2007,287563083.35,0.0,0.0,0.0,349857.0,0.0,0.0,287912940.35
05/11/2007,235139637.6,587994550.0,0.0,0.0,304800.0,0.0,0.0,823438987.6
07/11/2007,140517553.9,0.0,1050000000.0,0.0,468640.0,0.0,0.0,1190986193.9
08/11/2007,140475390.2,7560000.0,0.0,0.0,471600.0,0.0,0.0,148506990.2
09/11/2007,129296922.4,12060076.0,0.0,0.0,0.0,0.0,0.0,141356998.4
12/11/2007,171793733.95,63459660.0,0.0,0.0,0.0,0.0,0.0,235253393.95
13/11/2007,216743525.5,0.0,0.0,0.0,16765412.0,0.0,0.0,233508937.5
