Date, Open, High, Low, Close
02/07/07, 164.50, 164.50, 164.50, 164.50
02/06/07, 165.48, 165.48, 165.48, 165.48
02/05/07, 165.36, 165.36, 165.36, 165.36
02/02/07, 165.11, 165.11, 165.11, 165.11
02/01/07, 164.82, 164.82, 164.82, 164.82
01/31/07, 166.09, 166.09, 166.09, 166.09
01/30/07, 164.70, 164.70, 164.70, 164.70
01/29/07, 160.60, 160.60, 160.60, 160.60
01/26/07, 163.55, 163.55, 163.55, 163.55
01/25/07, 162.38, 162.38, 162.38, 162.38
01/24/07, 163.97, 163.97, 163.97, 163.97
01/23/07, 164.88, 164.88, 164.88, 164.88
01/22/07, 161.30, 161.30, 161.30, 161.30
01/19/07, 160.41, 160.41, 160.41, 160.41
01/18/07, 157.37, 157.37, 157.37, 157.37
01/17/07, 158.61, 158.61, 158.61, 158.61
01/16/07, 158.29, 158.29, 158.29, 158.29
01/12/07, 159.56, 159.56, 159.56, 159.56
01/11/07, 156.80, 156.80, 156.80, 156.80
01/10/07, 157.30, 157.30, 157.30, 157.30
01/09/07, 155.88, 155.88, 155.88, 155.88
01/08/07, 157.07, 157.07, 157.07, 157.07
01/05/07, 157.95, 157.95, 157.95, 157.95
01/04/07, 159.21, 159.21, 159.21, 159.21
01/03/07, 161.17, 161.17, 161.17, 161.17
12/29/06, 166.51, 166.51, 166.51, 166.51
12/28/06, 166.27, 166.27, 166.27, 166.27
12/27/06, 165.76, 165.76, 165.76, 165.76
12/26/06, 165.76, 165.76, 165.76, 165.76
12/22/06, 166.48, 166.48, 166.48, 166.48
12/21/06, 165.84, 165.84, 165.84, 165.84
12/20/06, 166.55, 166.55, 166.55, 166.55
12/19/06, 167.53, 167.53, 167.53, 167.53
12/18/06, 166.57, 166.57, 166.57, 166.57
12/15/06, 168.32, 168.32, 168.32, 168.32
12/14/06, 169.67, 169.67, 169.67, 169.67
12/13/06, 168.35, 168.35, 168.35, 168.35
12/12/06, 168.23, 168.23, 168.23, 168.23
12/11/06, 169.06, 169.06, 169.06, 169.06
12/08/06, 169.09, 169.09, 169.09, 169.09
12/07/06, 169.65, 169.65, 169.65, 169.65
12/06/06, 169.80, 169.80, 169.80, 169.80
12/05/06, 172.29, 172.29, 172.29, 172.29
12/04/06, 171.51, 171.51, 171.51, 171.51
12/01/06, 174.59, 174.59, 174.59, 174.59
11/30/06, 175.21, 175.21, 175.21, 175.21
11/29/06, 173.21, 173.21, 173.21, 173.21
11/28/06, 172.19, 172.19, 172.19, 172.19
11/27/06, 172.38, 172.38, 172.38, 172.38
11/24/06, 168.80, 168.80, 168.80, 168.80
11/22/06, 168.80, 168.80, 168.80, 168.80
11/21/06, 169.79, 169.79, 169.79, 169.79
11/20/06, 167.46, 167.46, 167.46, 167.46
11/17/06, 166.68, 166.68, 166.68, 166.68
11/16/06, 166.16, 166.16, 166.16, 166.16
11/15/06, 168.71, 168.71, 168.71, 168.71
11/14/06, 167.81, 167.81, 167.81, 167.81
11/13/06, 167.24, 167.24, 167.24, 167.24
11/10/06, 168.21, 168.21, 168.21, 168.21
11/09/06, 172.39, 172.39, 172.39, 172.39
11/08/06, 170.54, 170.54, 170.54, 170.54
11/07/06, 170.59, 170.59, 170.59, 170.59
11/06/06, 170.18, 170.18, 170.18, 170.18
11/03/06, 169.73, 169.73, 169.73, 169.73
11/02/06, 168.86, 168.86, 168.86, 168.86
11/01/06, 167.52, 167.52, 167.52, 167.52
10/31/06, 166.82, 166.82, 166.82, 166.82
10/30/06, 167.25, 167.25, 167.25, 167.25
10/27/06, 169.79, 169.79, 169.79, 169.79
10/26/06, 169.15, 169.15, 169.15, 169.15
10/25/06, 169.47, 169.47, 169.47, 169.47
10/24/06, 167.25, 167.25, 167.25, 167.25
10/23/06, 166.51, 166.51, 166.51, 166.51
10/20/06, 166.34, 166.34, 166.34, 166.34
10/19/06, 167.23, 167.23, 167.23, 167.23
10/18/06, 165.53, 165.53, 165.53, 165.53
10/17/06, 166.85, 166.85, 166.85, 166.85
10/16/06, 167.85, 167.85, 167.85, 167.85
10/13/06, 164.29, 164.29, 164.29, 164.29
10/12/06, 162.14, 162.14, 162.14, 162.14
10/11/06, 161.72, 161.72, 161.72, 161.72
10/10/06, 161.11, 161.11, 161.11, 161.11
10/09/06, 162.84, 162.84, 162.84, 162.84
10/06/06, 160.37, 160.37, 160.37, 160.37
10/05/06, 159.49, 159.49, 159.49, 159.49
10/04/06, 156.87, 156.87, 156.87, 156.87
10/03/06, 156.08, 156.08, 156.08, 156.08
10/02/06, 158.73, 158.73, 158.73, 158.73
